code,name,ktype,fq,tdate,open,close,high,low,cjl,cje,hsl
"""股票代码""","""股票名称""","""K线类别""","""复权信息，除沪深京A股、B股、港股外，其余复权值默认为前复权""","""交易时间""","""开盘价""","""收盘价""","""最高价""","""最低价""","""成交量""","""成交额""","""换手率"""
603700,宁水集团,101,0,2022-07-15,14.3,14.87,15.23,14.05,45811.0,6.7857504E7,2.25
603701,德宏股份,101,0,2022-07-15,8.51,8.45,8.55,8.37,28097.0,2.3727E7,1.08
603703,盛洋科技,101,0,2022-07-15,15.69,15.31,15.84,15.28,52110.0,8.0621104E7,1.75
603706,东方环宇,101,0,2022-07-15,17.68,17.03,17.7,17.03,31278.0,5.38881E7,1.65
603707,健友股份,101,0,2022-07-15,19.87,19.57,20.25,19.56,29221.0,5.79958E7,0.18
603708,家家悦,101,0,2022-07-15,12.67,12.39,12.75,12.34,36717.0,4.56568E7,0.6
603709,中源家居,101,0,2022-07-15,15.93,15.34,15.99,15.34,6356.0,9895390.0,0.79
603711,香飘飘,101,0,2022-07-15,12.1,11.5,12.1,11.3,26533.0,3.06159E7,0.65
603712,七一二,101,0,2022-07-15,29.48,28.89,29.98,28.85,20674.0,6.05669E7,0.27
603713,密尔克卫,101,0,2022-07-15,144.88,144.83,146.99,142.21,8046.0,1.16456E8,0.49
603716,塞力医疗,101,0,2022-07-15,13.45,13.4,13.91,13.08,49004.0,6.61067E7,2.43
603717,天域生态,101,0,2022-07-15,8.06,7.68,8.1,7.68,109029.0,8.5011296E7,3.76
603718,海利生物,101,0,2022-07-15,12.6,11.82,12.61,11.77,187316.0,2.26123008E8,2.91
603719,良品铺子,101,0,2022-07-15,24.01,24.2,25.13,23.61,32233.0,7.86696E7,1.44
603721,中广天择,101,0,2022-07-15,12.4,12.03,12.5,12.03,29860.0,3.63436E7,2.3
603722,阿科力,101,0,2022-07-15,50.6,49.41,51.2,48.51,8745.0,4.32584E7,1.0
603725,天安新材,101,0,2022-07-15,7.03,6.71,7.04,6.69,29402.0,1.9953E7,1.43
603726,朗迪集团,101,0,2022-07-15,12.29,12.09,12.88,12.08,32619.0,4.01847E7,1.76
603727,博迈科,101,0,2022-07-15,10.98,10.48,10.98,10.46,57929.0,6.17021E7,2.01
603728,鸣志电器,101,0,2022-07-15,20.04,20.29,21.25,19.7,66620.0,1.37382E8,1.6
603729,龙韵股份,101,0,2022-07-15,13.27,12.62,13.27,12.62,18054.0,2.30279E7,1.93
603730,岱美股份,101,0,2022-07-15,12.72,12.83,13.22,12.69,20504.0,2.66308E7,0.22
603733,仙鹤股份,101,0,2022-07-15,25.0,25.03,25.59,24.87,19609.0,4.93852E7,0.28
603737,三棵树,101,0,2022-07-15,114.62,109.17,114.62,108.84,25148.0,2.78438016E8,0.67
603738,泰晶科技,101,0,2022-07-15,27.15,26.88,27.7,26.86,74460.0,2.02784992E8,2.72
603739,蔚蓝生物,101,0,2022-07-15,15.34,14.95,15.41,14.91,8937.0,1.34508E7,0.41
603755,日辰股份,101,0,2022-07-15,35.2,35.43,36.71,34.51,13957.0,4.98101E7,4.08
603757,大元泵业,101,0,2022-07-15,15.85,15.5,15.85,15.42,14893.0,2.31942E7,0.9
603758,秦安股份,101,0,2022-07-15,9.98,10.39,10.92,9.82,237795.0,2.48372E8,5.42
603759,海天股份,101,0,2022-07-15,9.93,9.73,9.93,9.7,24795.0,2.42594E7,1.27
603766,隆鑫通用,101,0,2022-07-15,4.5,4.44,4.59,4.44,127491.0,5.74048E7,0.62
603767,中马传动,101,0,2022-07-15,7.75,7.66,7.88,7.65,36133.0,2.80616E7,1.19
603768,常青股份,101,0,2022-07-15,16.09,16.16,16.42,15.89,7139.0,1.15902E7,0.35
603773,沃格光电,101,0,2022-07-15,15.57,15.4,15.78,15.2,13242.0,2.04397E7,0.85
603776,永安行,101,0,2022-07-15,13.5,13.28,13.65,13.22,16762.0,2.24861E7,0.72
603777,来伊份,101,0,2022-07-15,12.78,12.45,12.83,12.43,56728.0,7.1362E7,1.69
603778,乾景园林,101,0,2022-07-15,3.47,3.31,3.48,3.3,471506.0,1.58516992E8,7.33
603779,威龙股份,101,0,2022-07-15,6.43,6.15,6.44,6.14,57971.0,3.61998E7,1.74
603786,科博达,101,0,2022-07-15,63.43,64.3,66.1,62.16,9314.0,6.0396E7,2.32
603787,新日股份,101,0,2022-07-15,17.42,17.28,17.67,17.0,113377.0,1.98524992E8,5.56
603788,宁波高发,101,0,2022-07-15,12.1,12.18,12.44,12.1,21591.0,2.66218E7,0.97
603789,星光农机,101,0,2022-07-15,8.24,7.94,8.24,7.92,25127.0,2.01736E7,0.97
603790,雅运股份,101,0,2022-07-15,10.27,9.91,10.27,9.89,14281.0,1.4315E7,0.75
603797,联泰环保,101,0,2022-07-15,5.89,5.87,5.99,5.8,38630.0,2.27674E7,0.71
603798,康普顿,101,0,2022-07-15,9.88,9.35,9.99,9.31,40258.0,3.84254E7,2.01
603799,华友钴业,101,0,2022-07-15,93.0,90.5,96.36,89.98,320302.0,2.99129011E9,2.03
603800,道森股份,101,0,2022-07-15,26.95,26.31,27.24,24.26,13756.0,3.64433E7,0.66
603801,志邦家居,101,0,2022-07-15,22.32,21.75,22.6,21.7,38143.0,8.42114E7,1.24
603803,瑞斯康达,101,0,2022-07-15,7.73,7.51,7.8,7.5,71270.0,5.40285E7,1.69
603806,福斯特,101,0,2022-07-15,69.2,69.41,70.8,69.0,112748.0,7.8809101E8,0.85
603808,歌力思,101,0,2022-07-15,9.32,9.01,9.32,9.01,58512.0,5.33009E7,1.59
603809,豪能股份,101,0,2022-07-15,13.09,13.08,13.37,13.01,34534.0,4.55304E7,0.9
603810,丰山集团,101,0,2022-07-15,12.85,12.21,12.85,12.21,20794.0,2.59398E7,1.31
603811,诚意药业,101,0,2022-07-15,13.8,13.33,13.8,13.33,36004.0,4.84593E7,1.54
603813,原尚股份,101,0,2022-07-15,15.31,14.81,15.31,14.78,12214.0,1.83083E7,1.38
603815,交建股份,101,0,2022-07-15,8.51,8.23,8.52,8.21,146006.0,1.21796E8,5.16
603816,顾家家居,101,0,2022-07-15,48.98,48.1,49.89,47.47,66102.0,3.19571008E8,0.8
603817,海峡环保,101,0,2022-07-15,7.0,7.0,7.1,6.85,101896.0,7.0994304E7,2.26
603818,曲美家居,101,0,2022-07-15,8.18,8.07,8.21,8.02,37162.0,3.01058E7,0.64
603819,神力股份,101,0,2022-07-15,17.0,16.19,17.0,16.16,36027.0,5.90489E7,1.65
603822,嘉澳环保,101,0,2022-07-15,46.0,45.0,46.87,44.78,9625.0,4.38451E7,1.33
603823,百合花,101,0,2022-07-15,12.55,12.31,12.56,12.3,7350.0,9144060.0,0.23
603825,华扬联众,101,0,2022-07-15,16.9,16.08,16.9,16.0,73948.0,1.20115E8,2.92
603826,坤彩科技,101,0,2022-07-15,57.01,58.39,59.88,57.01,22382.0,1.31279E8,0.48
603828,柯利达,101,0,2022-07-15,3.42,3.22,3.46,3.21,112056.0,3.70463E7,1.88
603829,洛凯股份,101,0,2022-07-15,10.61,10.39,10.68,10.35,10082.0,1.05577E7,0.63
603833,欧派家居,101,0,2022-07-15,128.42,127.07,133.39,126.3,23874.0,3.08015008E8,0.39
603836,海程邦达,101,0,2022-07-15,17.48,17.13,17.48,17.13,13852.0,2.39335E7,1.62
603838,四通股份,101,0,2022-07-15,5.88,5.76,5.88,5.74,19572.0,1.13378E7,0.69
603839,安正时尚,101,0,2022-07-15,6.9,6.58,6.9,6.58,18610.0,1.24138E7,0.47
603843,正平股份,101,0,2022-07-15,4.51,4.29,4.53,4.27,262616.0,1.15229E8,3.75
603848,好太太,101,0,2022-07-15,16.23,15.6,16.51,15.58,41966.0,6.70956E7,1.05
603855,华荣股份,101,0,2022-07-15,24.8,24.69,25.1,24.01,11083.0,2.7507E7,0.33
603856,东宏股份,101,0,2022-07-15,12.73,12.2,12.73,12.2,35708.0,4.41819E7,1.39
603858,步长制药,101,0,2022-07-15,19.5,19.02,19.5,19.01,83371.0,1.59632992E8,0.73
603859,能科科技,101,0,2022-07-15,29.19,28.88,29.49,28.56,12050.0,3.49811E7,0.72
603860,中公高科,101,0,2022-07-15,22.0,22.02,22.37,21.6,7851.0,1.72626E7,1.18
603861,白云电器,101,0,2022-07-15,8.51,8.27,8.65,8.25,94531.0,7.93506E7,2.24
603863,松炀资源,101,0,2022-07-15,8.4,8.44,8.57,8.18,54659.0,4.59208E7,2.67
603866,桃李面包,101,0,2022-07-15,14.26,14.56,15.09,14.05,153599.0,2.2497E8,1.15
603867,新化股份,101,0,2022-07-15,27.09,27.88,28.98,27.02,63721.0,1.79412E8,3.47
603868,飞科电器,101,0,2022-07-15,81.75,85.53,87.98,80.2,16786.0,1.43199008E8,0.39
603869,新智认知,101,0,2022-07-15,7.77,7.66,7.78,7.55,29960.0,2.28944E7,0.59
603871,嘉友国际,101,0,2022-07-15,18.98,18.68,19.52,18.6,34486.0,6.5727E7,0.71
603876,鼎胜新材,101,0,2022-07-15,57.0,59.5,59.5,57.0,166895.0,9.8926099E8,3.43
603877,太平鸟,101,0,2022-07-15,19.3,19.68,19.87,18.95,41748.0,8.1006496E7,0.89
603878,武进不锈,101,0,2022-07-15,6.54,6.56,6.69,6.48,38327.0,2.51666E7,0.96
603879,永悦科技,101,0,2022-07-15,6.6,6.57,6.61,6.45,18929.0,1.23511E7,0.53
603880,南卫股份,101,0,2022-07-15,5.87,5.71,5.93,5.71,17023.0,9830800.0,0.59
603881,数据港,101,0,2022-07-15,24.92,24.94,25.8,24.62,47644.0,1.1968E8,1.45
603882,金域医学,101,0,2022-07-15,81.35,76.67,81.88,76.61,63854.0,5.02464E8,1.38
603883,老百姓,101,0,2022-07-15,32.87,32.56,33.4,32.22,18800.0,6.14343E7,0.35
603885,吉祥航空,101,0,2022-07-15,16.72,16.29,16.86,16.28,92577.0,1.53427008E8,0.52
603886,元祖股份,101,0,2022-07-15,16.27,16.09,16.32,16.08,9822.0,1.58841E7,0.41
603887,城地香江,101,0,2022-07-15,7.34,7.02,7.39,7.02,96856.0,6.8765504E7,2.26
603888,新华网,101,0,2022-07-15,16.9,16.65,17.0,16.65,26115.0,4.39543E7,0.5
603889,新澳股份,101,0,2022-07-15,6.27,6.04,6.29,6.02,83010.0,5.0664E7,1.62
603890,春秋电子,101,0,2022-07-15,9.54,9.53,9.67,9.37,41881.0,4.00691E7,0.96
603893,瑞芯微,101,0,2022-07-15,97.56,96.0,100.14,96.0,25878.0,2.53952E8,1.36
603895,天永智能,101,0,2022-07-15,33.0,31.49,33.09,31.4,18824.0,5.98732E7,1.74
603896,寿仙谷,101,0,2022-07-15,40.61,40.0,41.26,39.52,16145.0,6.51192E7,0.82
603897,长城科技,101,0,2022-07-15,29.0,29.18,30.08,28.58,57842.0,1.70795008E8,2.8
603898,好莱客,101,0,2022-07-15,11.11,10.44,11.19,10.4,20035.0,2.16939E7,0.64
603899,晨光股份,101,0,2022-07-15,48.26,48.1,48.77,47.81,49068.0,2.36622E8,0.53
603900,莱绅通灵,101,0,2022-07-15,6.84,6.59,6.89,6.59,26456.0,1.76505E7,0.78
603901,永创智能,101,0,2022-07-15,11.97,11.56,11.97,11.54,26050.0,3.05732E7,0.54
603903,中持股份,101,0,2022-07-15,10.01,9.8,10.13,9.79,27619.0,2.73671E7,1.37
603906,龙蟠科技,101,0,2022-07-15,35.06,34.81,35.8,34.65,91294.0,3.21831008E8,1.89
603908,牧高笛,101,0,2022-07-15,92.5,86.0,96.45,85.0,22752.0,2.0617E8,3.41
603909,建发合诚,101,0,2022-07-15,14.0,13.46,14.06,13.41,11451.0,1.55426E7,0.57
603912,佳力图,101,0,2022-07-15,10.82,10.53,11.01,10.53,61707.0,6.60712E7,2.03
603915,国茂股份,101,0,2022-07-15,19.45,18.83,19.9,18.8,49411.0,9.5111E7,0.76
603916,苏博特,101,0,2022-07-15,20.74,20.45,21.0,20.41,37510.0,7.7759696E7,0.9
603917,合力科技,101,0,2022-07-15,36.0,38.82,38.82,35.8,156962.0,5.9953798E8,10.01
603918,金桥信息,101,0,2022-07-15,7.3,7.19,7.3,7.08,63135.0,4.54427E7,1.73
603919,金徽酒,101,0,2022-07-15,30.19,29.96,30.96,29.9,46906.0,1.42435008E8,0.92
603920,世运电路,101,0,2022-07-15,15.64,16.02,16.2,15.48,103470.0,1.65322E8,1.94
603922,金鸿顺,101,0,2022-07-15,22.74,22.14,22.77,22.1,9011.0,2.00649E7,0.7
603926,铁流股份,101,0,2022-07-15,9.46,9.53,9.69,9.44,23425.0,2.23916E7,1.12
603927,中科软,101,0,2022-07-15,22.94,22.62,23.04,22.62,32244.0,7.3608304E7,0.71
603928,兴业股份,101,0,2022-07-15,12.23,12.2,12.38,12.02,32934.0,4.01455E7,1.63
603929,亚翔集成,101,0,2022-07-15,11.0,11.09,11.23,10.8,76312.0,8.44988E7,3.58
603931,格林达,101,0,2022-07-15,19.28,19.18,19.84,19.18,12042.0,2.342E7,1.04
603933,睿能科技,101,0,2022-07-15,11.1,10.82,11.13,10.78,14276.0,1.55374E7,0.71
603936,博敏电子,101,0,2022-07-15,12.75,12.76,12.97,12.26,162870.0,2.06015008E8,3.19
603937,丽岛新材,101,0,2022-07-15,11.91,11.52,11.94,11.52,59270.0,6.9156096E7,2.84
603938,三孚股份,101,0,2022-07-15,47.01,47.2,48.73,46.77,63046.0,3.02268E8,2.31
603939,益丰药房,101,0,2022-07-15,52.32,52.0,53.42,51.54,15434.0,8.1329696E7,0.21
603948,建业股份,101,0,2022-07-15,26.17,26.47,27.15,26.03,31709.0,8.4497E7,4.22
603949,雪龙集团,101,0,2022-07-15,31.76,31.67,32.09,31.3,11332.0,3.59631E7,2.16
603950,长源东谷,101,0,2022-07-15,13.55,13.39,13.65,13.36,5838.0,7881080.0,0.66
603955,大千生态,101,0,2022-07-15,14.46,15.39,15.6,14.33,60163.0,9.1503904E7,4.43
603956,威派格,101,0,2022-07-15,10.07,10.0,10.27,10.0,12188.0,1.22656E7,0.29
603958,哈森股份,101,0,2022-07-15,6.03,5.82,6.14,5.79,16424.0,9666220.0,0.76
603959,百利科技,101,0,2022-07-15,13.13,12.78,13.19,12.76,57132.0,7.3988304E7,1.17
603960,克来机电,101,0,2022-07-15,19.28,21.21,21.21,19.01,108095.0,2.2451E8,4.15
603963,大理药业,101,0,2022-07-15,17.8,17.86,18.56,17.4,169931.0,3.04736E8,7.73
603966,法兰泰克,101,0,2022-07-15,10.86,10.57,11.05,10.57,42831.0,4.59679E7,1.43
603967,中创物流,101,0,2022-07-15,9.5,9.25,9.6,9.23,36973.0,3.46294E7,1.07
603968,醋化股份,101,0,2022-07-15,22.24,22.83,23.28,22.24,65642.0,1.49976992E8,3.21
603969,银龙股份,101,0,2022-07-15,4.86,4.69,4.9,4.67,417573.0,1.98079008E8,4.97
603970,中农立华,101,0,2022-07-15,32.23,33.4,34.0,32.12,17576.0,5.85298E7,1.84
603976,正川股份,101,0,2022-07-15,23.63,22.78,23.63,22.75,8883.0,2.04017E7,0.59
603977,国泰集团,101,0,2022-07-15,8.47,8.61,8.78,8.47,99587.0,8.6140896E7,1.7
603978,深圳新星,101,0,2022-07-15,25.02,25.45,25.92,24.6,98378.0,2.48872E8,5.93
603979,金诚信,101,0,2022-07-15,18.81,19.02,19.3,18.74,41442.0,7.90498E7,0.7
603980,吉华集团,101,0,2022-07-15,5.01,4.88,5.02,4.86,54632.0,2.68439E7,0.78
603982,泉峰汽车,101,0,2022-07-15,22.44,23.7,23.99,22.4,108758.0,2.56458E8,13.24
603983,丸美股份,101,0,2022-07-15,24.29,24.01,24.45,23.72,10885.0,2.62414E7,1.41
603985,恒润股份,101,0,2022-07-15,35.14,35.3,36.4,34.11,171314.0,6.0382502E8,4.97
603986,兆易创新,101,0,2022-07-15,128.17,126.3,129.79,126.19,111247.0,1.42278003E9,1.68
603987,康德莱,101,0,2022-07-15,19.39,18.53,19.39,18.33,72231.0,1.34723008E8,1.64
603988,中电电机,101,0,2022-07-15,12.4,11.94,12.4,11.92,102423.0,1.23772E8,4.35
603989,艾华集团,101,0,2022-07-15,24.12,24.17,24.8,24.06,24777.0,6.06409E7,0.62
603990,麦迪科技,101,0,2022-07-15,19.15,18.52,19.24,18.35,90404.0,1.67648992E8,4.22
603991,至正股份,101,0,2022-07-15,40.67,40.1,41.06,39.88,2707.0,1.09155E7,0.36
603992,松霖科技,101,0,2022-07-15,16.05,16.08,16.27,15.89,5448.0,8767400.0,1.22
603993,洛阳钼业,101,0,2022-07-15,5.15,5.15,5.26,5.13,1646520.0,8.5507597E8,0.94
603995,甬金股份,101,0,2022-07-15,34.65,35.05,35.5,34.4,9928.0,3.49115E7,0.61
603997,继峰股份,101,0,2022-07-15,11.28,12.01,12.23,11.19,339671.0,4.05694016E8,3.86
603998,方盛制药,101,0,2022-07-15,6.63,6.42,6.64,6.42,151295.0,9.8242E7,3.52
603999,读者传媒,101,0,2022-07-15,5.03,4.87,5.04,4.87,39398.0,1.94004E7,0.68
605001,威奥股份,101,0,2022-07-15,6.39,6.2,6.42,6.2,26874.0,1.68788E7,1.12
605003,众望布艺,101,0,2022-07-15,22.84,22.9,23.15,22.1,12878.0,2.91678E7,4.68
605005,合兴股份,101,0,2022-07-15,16.86,16.95,17.24,16.78,9366.0,1.59562E7,1.83
605006,山东玻纤,101,0,2022-07-15,10.44,10.31,10.49,10.31,35724.0,3.7028E7,1.26
605007,五洲特纸,101,0,2022-07-15,19.23,18.8,19.3,18.78,22577.0,4.28038E7,2.74
605008,长鸿高科,101,0,2022-07-15,16.62,16.91,17.66,16.45,88173.0,1.51399008E8,4.35
605009,豪悦护理,101,0,2022-07-15,36.76,35.77,36.76,35.65,5805.0,2.08769E7,1.11
605011,杭州热电,101,0,2022-07-15,18.17,17.8,18.66,17.73,43168.0,7.8526E7,3.56
605016,百龙创园,101,0,2022-07-15,25.06,24.51,25.06,24.45,15944.0,3.93205E7,1.79
605018,长华股份,101,0,2022-07-15,14.85,15.55,15.85,14.65,42934.0,6.57984E7,10.3
605020,永和股份,101,0,2022-07-15,25.63,28.18,28.18,25.63,128522.0,3.56494016E8,10.44
605028,世茂能源,101,0,2022-07-15,19.18,18.42,19.19,18.36,26570.0,5.00339E7,6.64
605033,美邦股份,101,0,2022-07-15,21.35,21.09,21.52,20.91,27555.0,5.83577E7,8.15
605050,福然德,101,0,2022-07-15,13.66,14.14,14.59,13.52,130963.0,1.86096E8,8.64
605055,迎丰股份,101,0,2022-07-15,6.4,6.18,6.44,6.18,30618.0,1.92132E7,3.09
605056,咸亨国际,101,0,2022-07-15,14.53,14.1,14.62,14.08,31469.0,4.48248E7,7.87
605058,澳弘电子,101,0,2022-07-15,18.62,18.5,18.7,18.36,4767.0,8814980.0,1.11
605060,联德股份,101,0,2022-07-15,19.44,19.37,19.75,19.15,7727.0,1.50178E7,0.95
605066,天正电气,101,0,2022-07-15,9.2,9.1,9.36,9.1,45106.0,4.15736E7,1.98
605068,明新旭腾,101,0,2022-07-15,23.25,23.78,24.66,23.13,31836.0,7.6940304E7,5.63
605069,正和生态,101,0,2022-07-15,15.18,13.95,15.19,13.95,51399.0,7.2547696E7,12.63
605077,华康股份,101,0,2022-07-15,20.88,20.52,21.0,20.51,8708.0,1.80525E7,0.57
605080,浙江自然,101,0,2022-07-15,57.16,56.64,57.99,54.2,7573.0,4.21047E7,2.25
605081,太和水,101,0,2022-07-15,16.99,16.58,17.07,16.57,8671.0,1.45176E7,1.02
605086,龙高股份,101,0,2022-07-15,19.23,18.91,19.23,18.85,4903.0,9302450.0,0.96
605088,冠盛股份,101,0,2022-07-15,13.71,13.52,13.87,13.48,11922.0,1.62741E7,1.55
605089,味知香,101,0,2022-07-15,64.81,62.88,64.84,62.68,10862.0,6.9014496E7,4.1
605090,九丰能源,101,0,2022-07-15,21.6,20.9,21.6,20.86,70173.0,1.48918E8,2.78
605098,行动教育,101,0,2022-07-15,25.85,24.98,25.85,24.9,19253.0,4.8603E7,4.38
605099,共创草坪,101,0,2022-07-15,24.8,24.3,25.1,24.3,9699.0,2.38955E7,2.42
605100,华丰股份,101,0,2022-07-15,14.03,13.69,14.23,13.55,29274.0,4.05791E7,3.81
605108,同庆楼,101,0,2022-07-15,20.0,20.4,21.21,19.85,51030.0,1.05002E8,6.25
605111,新洁能,101,0,2022-07-15,130.01,133.62,139.02,128.62,85735.0,1.15232998E9,6.03
605116,奥锐特,101,0,2022-07-15,23.94,23.57,24.02,23.23,15932.0,3.74188E7,2.06
605117,德业股份,101,0,2022-07-15,300.01,318.44,328.0,299.31,32458.0,1.03360998E9,4.0
605118,力鼎光电,101,0,2022-07-15,13.1,13.03,13.1,12.86,15514.0,2.01504E7,3.78
605122,四方新材,101,0,2022-07-15,19.31,18.7,19.31,18.56,25423.0,4.79839E7,4.48
605123,派克新材,101,0,2022-07-15,139.86,139.17,142.8,138.0,8707.0,1.22521E8,2.1
605128,上海沿浦,101,0,2022-07-15,45.33,48.82,48.82,44.5,39905.0,1.90447008E8,9.57
605133,嵘泰股份,101,0,2022-07-15,23.55,25.26,25.96,23.3,104854.0,2.65743008E8,26.21
605136,丽人丽妆,101,0,2022-07-15,13.94,13.78,13.95,13.6,43522.0,5.99466E7,2.22
605138,盛泰集团,101,0,2022-07-15,12.09,11.46,12.09,11.4,63365.0,7.45388E7,11.4
605151,西上海,101,0,2022-07-15,16.2,16.3,16.49,15.9,28710.0,4.67005E7,4.52
605155,西大门,101,0,2022-07-15,14.39,14.12,14.39,14.08,14715.0,2.08774E7,3.14
605158,华达新材,101,0,2022-07-15,6.42,6.22,6.42,6.21,19741.0,1.24538E7,1.37
605162,新中港,101,0,2022-07-15,10.02,9.88,10.17,9.82,58788.0,5.86114E7,5.8
605166,聚合顺,101,0,2022-07-15,13.42,13.66,13.96,13.11,79563.0,1.07951E8,4.24
605167,利柏特,101,0,2022-07-15,7.51,7.39,7.57,7.35,17976.0,1.33222E7,1.6
605168,三人行,101,0,2022-07-15,96.6,93.89,96.81,93.88,11834.0,1.12428E8,2.67
605169,洪通燃气,101,0,2022-07-15,12.15,11.9,12.33,11.86,37166.0,4.47462E7,5.26
605177,东亚药业,101,0,2022-07-15,20.88,20.22,20.91,20.18,11470.0,2.34217E7,2.04
605178,时空科技,101,0,2022-07-15,22.5,22.19,22.64,21.68,24673.0,5.43946E7,3.97
605179,一鸣食品,101,0,2022-07-15,11.5,11.11,11.5,11.11,33908.0,3.8162E7,5.56
605180,华生科技,101,0,2022-07-15,17.8,17.5,17.82,17.28,24098.0,4.23294E7,6.45
605183,确成股份,101,0,2022-07-15,18.63,18.34,18.66,18.34,13736.0,2.5384E7,1.02
605186,健麾信息,101,0,2022-07-15,27.39,27.96,28.77,27.17,7733.0,2.16618E7,1.16
605188,国光连锁,101,0,2022-07-15,7.38,7.28,7.45,7.18,19784.0,1.43671E7,3.28
605189,富春染织,101,0,2022-07-15,19.63,19.39,19.63,19.32,7400.0,1.43848E7,1.78
605196,华通线缆,101,0,2022-07-15,8.44,8.23,8.68,8.23,261035.0,2.18668992E8,8.06
605198,德利股份,101,0,2022-07-15,20.25,20.44,20.88,20.08,26030.0,5.34447E7,3.11
605199,葫芦娃,101,0,2022-07-15,17.2,16.92,17.27,16.88,24200.0,4.13377E7,2.59
605208,永茂泰,101,0,2022-07-15,14.41,16.01,16.01,14.28,129912.0,2.01516E8,10.02
605218,伟时电子,101,0,2022-07-15,12.41,12.34,12.65,12.27,9910.0,1.22639E7,1.12
605222,起帆电缆,101,0,2022-07-15,23.58,24.63,25.65,23.4,106790.0,2.62924992E8,10.68
605228,神通科技,101,0,2022-07-15,7.41,7.27,7.49,7.25,23554.0,1.72759E7,2.43
605255,天普股份,101,0,2022-07-15,14.68,14.69,14.95,14.52,11702.0,1.72701E7,3.49
605258,协和电子,101,0,2022-07-15,23.16,22.68,23.3,22.5,15387.0,3.50173E7,4.07
605259,绿田机械,101,0,2022-07-15,27.69,27.22,27.88,27.21,5084.0,1.39568E7,1.33
605266,健之佳,101,0,2022-07-15,43.9,44.58,45.8,43.4,5032.0,2.25258E7,0.86
605268,王力安防,101,0,2022-07-15,9.91,9.59,10.1,9.41,31457.0,3.04301E7,4.23
605277,新亚电子,101,0,2022-07-15,19.05,18.5,19.18,18.45,11575.0,2.17239E7,1.48
605286,同力日升,101,0,2022-07-15,46.0,45.9,47.78,44.8,66316.0,3.06865984E8,13.82
605287,德才股份,101,0,2022-07-15,24.82,23.9,24.82,23.88,6656.0,1.60211E7,1.06
605288,凯迪股份,101,0,2022-07-15,37.86,37.1,37.86,37.07,4484.0,1.67379E7,2.53
605289,罗曼股份,101,0,2022-07-15,17.74,17.15,17.74,17.05,13353.0,2.3097E7,2.65
605296,神农集团,101,0,2022-07-15,26.94,26.51,27.09,26.31,17936.0,4.78337E7,2.71
605298,必得科技,101,0,2022-07-15,14.65,14.41,14.76,14.41,13156.0,1.90909E7,3.07
605299,舒华体育,101,0,2022-07-15,10.33,9.9,10.33,9.88,40629.0,4.09302E7,3.58
605300,佳禾食品,101,0,2022-07-15,14.79,14.4,14.89,14.34,11150.0,1.62519E7,1.94
605303,园林股份,101,0,2022-07-15,11.64,11.26,11.64,11.24,11364.0,1.28909E7,1.67
605305,中际联合,101,0,2022-07-15,57.34,56.0,58.48,55.5,32972.0,1.86954E8,3.1
605318,法狮龙,101,0,2022-07-15,14.03,13.78,14.18,13.76,6390.0,8857550.0,1.63
605333,沪光股份,101,0,2022-07-15,24.02,27.13,27.13,24.0,30307.0,7.99758E7,4.84
605336,帅丰电器,101,0,2022-07-15,19.71,19.26,19.78,19.0,18081.0,3.5289E7,3.08
605337,李子园,101,0,2022-07-15,24.83,24.61,25.44,24.16,31418.0,7.80836E7,2.65
605338,巴比食品,101,0,2022-07-15,29.2,27.75,29.5,27.66,23049.0,6.53289E7,2.67
605339,南侨食品,101,0,2022-07-15,24.11,23.39,24.52,23.3,19053.0,4.55833E7,2.84
605358,立昂微,101,0,2022-07-15,61.5,61.08,62.5,60.72,125559.0,7.76088E8,2.5
605365,立达信,101,0,2022-07-15,17.04,17.33,17.83,17.04,48965.0,8.5533296E7,9.79
605366,宏柏新材,101,0,2022-07-15,27.21,27.09,28.06,26.9,101267.0,2.79187008E8,6.26
605368,蓝天燃气,101,0,2022-07-15,12.71,12.51,12.72,12.5,22863.0,2.8728E7,1.37
605369,拱东医疗,101,0,2022-07-15,128.8,127.56,131.7,126.2,2085.0,2.67686E7,0.74
605376,博迁新材,101,0,2022-07-15,50.0,50.23,51.41,49.9,28590.0,1.44592E8,1.63
605377,华旺科技,101,0,2022-07-15,18.25,18.17,18.75,18.1,15348.0,2.81233E7,1.15
605378,野马电池,101,0,2022-07-15,24.27,24.61,25.84,23.96,109823.0,2.74547008E8,32.94
605388,均瑶健康,101,0,2022-07-15,15.5,15.46,16.0,15.26,48252.0,7.5400896E7,3.43
605389,长龄液压,101,0,2022-07-15,26.75,25.77,26.83,25.75,4968.0,1.2962E7,1.46
605398,新炬网络,101,0,2022-07-15,35.48,35.38,35.79,34.55,8347.0,2.93599E7,4.33
605399,晨光新材,101,0,2022-07-15,41.75,41.9,43.19,41.7,57732.0,2.4533E8,6.82
605488,福莱新材,101,0,2022-07-15,14.2,14.17,14.37,14.15,6446.0,9179570.0,1.48
605499,东鹏饮料,101,0,2022-07-15,158.88,156.35,162.0,155.75,12006.0,1.89503008E8,1.58
605500,森林包装,101,0,2022-07-15,10.45,10.22,10.47,10.19,7467.0,7689190.0,0.98
605507,国邦医药,101,0,2022-07-15,23.51,23.3,23.7,23.28,10880.0,2.5524E7,1.3
605555,德昌股份,101,0,2022-07-15,24.9,25.32,26.07,24.8,127288.0,3.27532E8,18.18
